## Tue Apr 25 22:25:46 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_xv4513_g --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_xv4513_g --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_xv4513_g/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_216488540.1	1188236.MARG_4410	5.17e-46	150.0	COG0858@1|root,COG0858@2|Bacteria,3WTQI@544448|Tenericutes	544448|Tenericutes	J	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Required for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA	rbfA	-	-	ko:K02834	-	-	-	-	ko00000,ko03009	-	-	-	RBFA
WP_216488728.1	857293.CAAU_1769	5.31e-112	334.0	COG0338@1|root,COG0338@2|Bacteria,1TRDX@1239|Firmicutes,25E75@186801|Clostridia,36WBW@31979|Clostridiaceae	186801|Clostridia	L	D12 class N6 adenine-specific DNA methyltransferase	dam	-	2.1.1.72	ko:K06223	ko03430,map03430	-	-	-	ko00000,ko00001,ko01000,ko02048,ko03032,ko03400	-	-	-	MethyltransfD12
WP_216488736.1	1035193.HMPREF9073_00317	1.6e-85	256.0	28X3Z@1|root,2ZJ2G@2|Bacteria,4NWP4@976|Bacteroidetes,1IEWV@117743|Flavobacteriia,1ERJ6@1016|Capnocytophaga	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_216488750.1	267748.MMOB3040	4.36e-49	157.0	COG0261@1|root,COG0261@2|Bacteria,3WTV6@544448|Tenericutes	544448|Tenericutes	J	This protein binds to 23S rRNA in the presence of protein L20	rplU	-	-	ko:K02888	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L21p
WP_216488752.1	272635.MYPU_3290	3.13e-43	142.0	COG0211@1|root,COG0211@2|Bacteria,3WTPV@544448|Tenericutes	544448|Tenericutes	J	Belongs to the bacterial ribosomal protein bL27 family	rpmA	-	-	ko:K02899	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L27
WP_216488782.1	1188234.MALK_0430	3.89e-50	164.0	COG0691@1|root,COG0691@2|Bacteria,3WTFX@544448|Tenericutes	544448|Tenericutes	J	Required for rescue of stalled ribosomes mediated by trans-translation. Binds to transfer-messenger RNA (tmRNA), required for stable association of tmRNA with ribosomes. tmRNA and SmpB together mimic tRNA shape, replacing the anticodon stem-loop with SmpB. tmRNA is encoded by the ssrA gene	smpB	-	-	ko:K03664	-	-	-	-	ko00000	-	-	-	SmpB
WP_216488811.1	1246955.MCYN_0256	8.41e-98	288.0	COG0231@1|root,COG0231@2|Bacteria,3WTAR@544448|Tenericutes	544448|Tenericutes	J	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase	efp	-	-	ko:K02356	-	-	-	-	ko00000,ko03012	-	-	-	EFP,EFP_N,Elong-fact-P_C
WP_216488846.1	243272.MARTH_orf020	1.11e-287	805.0	COG0187@1|root,COG0187@2|Bacteria,3WSVJ@544448|Tenericutes	544448|Tenericutes	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	parE	-	-	ko:K02622	-	-	-	-	ko00000,ko01000,ko02048,ko03032,ko03036	-	-	-	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Toprim
WP_216488868.1	1188233.MAU_0960	1.36e-129	372.0	COG0528@1|root,COG0528@2|Bacteria,3WSW8@544448|Tenericutes	544448|Tenericutes	F	Catalyzes the reversible phosphorylation of UMP to UDP	pyrH	-	2.7.4.22	ko:K09903	ko00240,ko01100,map00240,map01100	-	R00158	RC00002	ko00000,ko00001,ko01000	-	-	-	AA_kinase
WP_216488887.1	1188236.MARG_1850	2.52e-36	124.0	COG0268@1|root,COG0268@2|Bacteria,3WTVR@544448|Tenericutes	544448|Tenericutes	J	Binds directly to 16S ribosomal RNA	rpsT	-	-	ko:K02968	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S20p
WP_216488966.1	1188234.MALK_3680	6.91e-25	94.0	COG0291@1|root,COG0291@2|Bacteria,3WTZ3@544448|Tenericutes	544448|Tenericutes	J	Belongs to the bacterial ribosomal protein bL35 family	rpmI	-	-	ko:K02916	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L35p
WP_216488969.1	1118964.MOS_589	1.17e-64	198.0	COG0292@1|root,COG0292@2|Bacteria,3WTQH@544448|Tenericutes	544448|Tenericutes	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit	rplT	-	-	ko:K02887	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Rho_N,Ribosomal_L20
WP_216488987.1	243272.MARTH_orf245	4.25e-34	119.0	COG0228@1|root,COG0228@2|Bacteria,3WTVG@544448|Tenericutes	544448|Tenericutes	J	Belongs to the bacterial ribosomal protein bS16 family	rpsP	-	-	ko:K02959	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_S16
WP_216488991.1	347256.MHO_2610	2.02e-56	177.0	COG0335@1|root,COG0335@2|Bacteria,3WTJW@544448|Tenericutes	544448|Tenericutes	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site	rplS	-	-	ko:K02884	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L19
WP_216489053.1	1188234.MALK_0270	2.17e-25	94.4	COG0267@1|root,COG0267@2|Bacteria,3WTX8@544448|Tenericutes	544448|Tenericutes	J	Belongs to the bacterial ribosomal protein bL33 family	rpmG	-	-	ko:K02913	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L33
WP_216489149.1	679192.HMPREF9013_1446	1.06e-25	96.7	COG0254@1|root,COG0254@2|Bacteria,1VEGU@1239|Firmicutes,3VRD6@526524|Erysipelotrichia	526524|Erysipelotrichia	J	Binds the 23S rRNA	rpmE	-	-	ko:K02909	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L31
WP_216489157.1	562981.HMPREF0428_00498	4.48e-44	147.0	COG1846@1|root,COG1846@2|Bacteria,1V6EE@1239|Firmicutes,4HJ8T@91061|Bacilli,3WEUS@539002|Bacillales incertae sedis	91061|Bacilli	K	helix_turn_helix multiple antibiotic resistance protein	ykvE	GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044212,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1903506,GO:2000112,GO:2001141	-	ko:K15973	-	-	-	-	ko00000,ko03000	-	-	-	MarR
WP_216489165.1	267748.MMOB4690	9.06e-37	125.0	COG0184@1|root,COG0184@2|Bacteria,3WTV2@544448|Tenericutes	544448|Tenericutes	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome	rpsO	-	-	ko:K02956	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S15
WP_216489216.1	1188233.MAU_2780	1.48e-92	272.0	COG0049@1|root,COG0049@2|Bacteria,3WTG3@544448|Tenericutes	544448|Tenericutes	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA	rpsG	-	-	ko:K02992	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S7
WP_216489249.1	243272.MARTH_orf444	4.22e-128	371.0	COG0087@1|root,COG0087@2|Bacteria,3WT04@544448|Tenericutes	544448|Tenericutes	J	One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit	rplC	-	-	ko:K02906	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L3
WP_216489252.1	267748.MMOB2380	3.36e-160	453.0	COG0090@1|root,COG0090@2|Bacteria,3WT20@544448|Tenericutes	544448|Tenericutes	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	rplB	-	-	ko:K02886	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L2,Ribosomal_L2_C
WP_216489253.1	1188234.MALK_1860	1.35e-51	165.0	COG0091@1|root,COG0091@2|Bacteria,3WTMG@544448|Tenericutes	544448|Tenericutes	J	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome	rplV	-	-	ko:K02890	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L22
WP_216489254.1	1188234.MALK_1850	1.52e-109	321.0	COG0092@1|root,COG0092@2|Bacteria,3WT4R@544448|Tenericutes	544448|Tenericutes	J	Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation	rpsC	-	-	ko:K02982	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	KH_2,Ribosomal_S3_C
WP_216489255.1	289397.MBOVPG45_0269	7.54e-74	223.0	COG0197@1|root,COG0197@2|Bacteria,3WTGA@544448|Tenericutes	544448|Tenericutes	J	Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs	rplP	-	-	ko:K02878	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L16
WP_216489256.1	747682.MALL_0592	2.71e-19	80.1	COG0255@1|root,COG0255@2|Bacteria,3WTX6@544448|Tenericutes	544448|Tenericutes	J	Belongs to the universal ribosomal protein uL29 family	rpmC	-	-	ko:K02904	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L29
WP_216489257.1	347256.MHO_2890	5.96e-32	114.0	COG0186@1|root,COG0186@2|Bacteria,3WTW8@544448|Tenericutes	544448|Tenericutes	J	One of the primary rRNA binding proteins, it binds specifically to the 5'-end of 16S ribosomal RNA	rpsQ	-	-	ko:K02961	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S17
WP_216489259.1	272635.MYPU_5770	4.93e-68	207.0	COG0093@1|root,COG0093@2|Bacteria,3WTN8@544448|Tenericutes	544448|Tenericutes	J	Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome	rplN	-	-	ko:K02874	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L14
WP_216489263.1	272635.MYPU_5750	1.1e-90	269.0	COG0094@1|root,COG0094@2|Bacteria,3WT4K@544448|Tenericutes	544448|Tenericutes	J	This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits	rplE	-	-	ko:K02931	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L5,Ribosomal_L5_C
WP_216489265.1	1246955.MCYN_0189	1.1e-34	118.0	COG0199@1|root,COG0199@2|Bacteria,3WTWI@544448|Tenericutes	544448|Tenericutes	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site	rpsN	-	-	ko:K02954	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S14
WP_216489272.1	1188233.MAU_3390	1.02e-43	145.0	COG0256@1|root,COG0256@2|Bacteria,3WTJJ@544448|Tenericutes	544448|Tenericutes	J	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance	rplR	-	-	ko:K02881	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L18p
WP_216489276.1	1188236.MARG_4940	2.27e-52	169.0	COG0200@1|root,COG0200@2|Bacteria,3WTEQ@544448|Tenericutes	544448|Tenericutes	J	binds to the 23S rRNA	rplO	-	-	ko:K02876	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L27A
WP_216489278.1	1188236.MARG_4930	2.54e-211	599.0	COG0201@1|root,COG0201@2|Bacteria,3WSZH@544448|Tenericutes	544448|Tenericutes	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently	secY	-	-	ko:K03076	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5	-	-	SecY
WP_216489284.1	347256.MHO_2760	3.37e-29	105.0	COG0361@1|root,COG0361@2|Bacteria,3WTVD@544448|Tenericutes	544448|Tenericutes	J	One of the essential components for the initiation of protein synthesis. Stabilizes the binding of IF-2 and IF-3 on the 30S subunit to which N-formylmethionyl-tRNA(fMet) subsequently binds. Helps modulate mRNA selection, yielding the 30S pre- initiation complex (PIC). Upon addition of the 50S ribosomal subunit IF-1, IF-2 and IF-3 are released leaving the mature 70S translation initation complex	infA	-	-	ko:K02518	-	-	-	-	ko00000,ko03012	-	-	-	eIF-1a
WP_216489286.1	267748.MMOB2590	4.54e-64	197.0	COG0099@1|root,COG0099@2|Bacteria,3WTJ4@544448|Tenericutes	544448|Tenericutes	J	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits	rpsM	-	-	ko:K02952	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S13
WP_216489289.1	243272.MARTH_orf412	3.44e-69	210.0	COG0100@1|root,COG0100@2|Bacteria,3WTM3@544448|Tenericutes	544448|Tenericutes	J	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome	rpsK	-	-	ko:K02948	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S11
WP_216489291.1	1188236.MARG_4860	3.92e-115	344.0	COG0202@1|root,COG0202@2|Bacteria,3WT0P@544448|Tenericutes	544448|Tenericutes	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoA	-	2.7.7.6	ko:K03040	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_A_CTD,RNA_pol_A_bac,RNA_pol_L
WP_216489293.1	1188234.MALK_1640	1.1e-45	150.0	COG0203@1|root,COG0203@2|Bacteria,3WTH7@544448|Tenericutes	544448|Tenericutes	J	Ribosomal protein L17	rplQ	-	-	ko:K02879	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L17
WP_216489295.1	2110.MAGa1350	8.02e-23	89.0	COG0333@1|root,COG0333@2|Bacteria,3WTYB@544448|Tenericutes	544448|Tenericutes	J	Belongs to the bacterial ribosomal protein bL32 family	rpmF	-	-	ko:K02911	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_L32p
WP_216489305.1	1188234.MALK_1920	1.65e-41	139.0	COG0051@1|root,COG0051@2|Bacteria,3WTQ5@544448|Tenericutes	544448|Tenericutes	J	Involved in the binding of tRNA to the ribosomes	rpsJ	-	-	ko:K02946	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S10
WP_216535683.1	1188234.MALK_4990	2.57e-107	314.0	COG0274@1|root,COG0274@2|Bacteria,3WT0B@544448|Tenericutes	544448|Tenericutes	F	Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy- D-ribose 5-phosphate	deoC	-	4.1.2.4	ko:K01619	ko00030,map00030	-	R01066	RC00436,RC00437	ko00000,ko00001,ko01000	-	-	-	DeoC
WP_216535759.1	347256.MHO_5010	7.16e-112	332.0	COG0264@1|root,COG0264@2|Bacteria,3WT1W@544448|Tenericutes	544448|Tenericutes	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome	tsf	-	-	ko:K02357	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	EF_TS
WP_216535855.1	1037410.MCSF7_00824	4.34e-106	313.0	COG0508@1|root,COG0508@2|Bacteria,3WT4M@544448|Tenericutes	544448|Tenericutes	C	component of pyruvate dehydrogenase complex	pdhC	-	2.3.1.12	ko:K00627	ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map01200	M00307	R00209,R02569	RC00004,RC02742,RC02857	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	2-oxoacid_dh,Biotin_lipoyl,E3_binding
WP_216535895.1	1034808.GIG_01458	3.56e-71	219.0	COG0080@1|root,COG0080@2|Bacteria,3WTDP@544448|Tenericutes	544448|Tenericutes	J	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors	rplK	-	-	ko:K02867	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L11,Ribosomal_L11_N
WP_216536009.1	1188236.MARG_5360	9.74e-78	233.0	COG0048@1|root,COG0048@2|Bacteria,3WTGE@544448|Tenericutes	544448|Tenericutes	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit	rpsL	-	-	ko:K02950	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosom_S12_S23
WP_216536032.1	347256.MHO_2840	2.92e-62	194.0	COG0096@1|root,COG0096@2|Bacteria,3WTD8@544448|Tenericutes	544448|Tenericutes	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit	rpsH	-	-	ko:K02994	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S8
WP_246529882.1	1188233.MAU_0230	4.01e-27	104.0	COG0781@1|root,COG0781@2|Bacteria,3WTVU@544448|Tenericutes	544448|Tenericutes	K	COG0781 Transcription termination factor	nusB	-	-	ko:K03625	-	-	-	-	ko00000,ko03009,ko03021	-	-	-	NusB
WP_262288915.1	1188234.MALK_6080	2.51e-86	258.0	COG0242@1|root,COG0242@2|Bacteria,3WTGP@544448|Tenericutes	544448|Tenericutes	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions	def	-	3.5.1.88	ko:K01462	-	-	-	-	ko00000,ko01000	-	-	-	Pep_deformylase
WP_262288916.1	1188233.MAU_1380	1.36e-43	150.0	COG0742@1|root,COG0742@2|Bacteria,3WTBQ@544448|Tenericutes	544448|Tenericutes	L	Conserved hypothetical protein 95	rsmD	-	2.1.1.171	ko:K08316	-	-	R07234	RC00003	ko00000,ko01000,ko03009	-	-	-	Cons_hypoth95
WP_262288920.1	693746.OBV_43330	1.03e-23	92.8	2E9BA@1|root,333J5@2|Bacteria,1VFCE@1239|Firmicutes,24S3A@186801|Clostridia	186801|Clostridia	S	Domain of unknown function (DUF4177)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4177
WP_262288923.1	1188235.MBVG_0340	3.3e-123	370.0	COG0679@1|root,COG0679@2|Bacteria,3WTAY@544448|Tenericutes	544448|Tenericutes	S	Membrane transport protein	-	-	-	ko:K07088	-	-	-	-	ko00000	-	-	-	Mem_trans
WP_262288924.1	1188234.MALK_6310	9.75e-75	229.0	COG1435@1|root,COG1435@2|Bacteria,3WTI3@544448|Tenericutes	544448|Tenericutes	F	Thymidine kinase	tdk	-	2.7.1.21	ko:K00857	ko00240,ko00983,ko01100,map00240,map00983,map01100	-	R01567,R02099,R08233	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	TK
